protocolType,FIELD_pipeline,FIELD_plantingDate,FIELD_locationName,FIELD_name,FIELD_field_latitude,FIELD_field_longitude,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag,SETS_setName
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2024-01-04 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_MORTEROS_PELAROLLI_LATE_F23,-30.68038942,-62.1425217,DK7272VT3P,DSSFP,N/A,100.0,,FTNTEMP
FTN,South,2024-01-04 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_MORTEROS_PELAROLLI_LATE_F23,-30.68038942,-62.1425217,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2024-01-04 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_MORTEROS_PELAROLLI_LATE_F23,-30.68038942,-62.1425217,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2024-01-04 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_MORTEROS_PELAROLLI_LATE_F23,-30.68038942,-62.1425217,DK7210RR2,DSSFP,N/A,100.0,,FTNTEMP
FTN,South,2023-10-09 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_CARNERILLO_MANI_EARLY_F23,-32.9631504,-63.95945837,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_MONTESDEOCA_JAVIER_LATE_F23,-32.61403071,-61.8283308,DK7272VT3P,DSSFP,N/A,23.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_MONTESDEOCA_JAVIER_LATE_F23,-32.61403071,-61.8283308,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_MONTESDEOCA_JAVIER_LATE_F23,-32.61403071,-61.8283308,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_MONTESDEOCA_JAVIER_LATE_F23,-32.61403071,-61.8283308,DK7210RR2,DSSFP,N/A,30.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_MONTESDEOCA_JAVIER_LATE_F23,-32.61403071,-61.8283308,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_MONTESDEOCA_JAVIER_LATE_F23,-32.61403071,-61.8283308,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,Union Cordoba Argentina,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,-32.95082802,-62.69816505,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,Union Cordoba Argentina,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,-32.95082802,-62.69816505,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,Union Cordoba Argentina,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,-32.95082802,-62.69816505,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,Union Cordoba Argentina,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,-32.95082802,-62.69816505,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,Union Cordoba Argentina,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,-32.95082802,-62.69816505,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,Union Cordoba Argentina,DBORE_JUSTINIANOPOSSE_JUAREZ_EARLY_EVE23,-32.95082802,-62.69816505,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Rio Seco Cordoba Argentina,DBORE_VILLANUEVA_VALINOTTO_EARLY_F23,-32.46691496,-63.20756898,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Rio Seco Cordoba Argentina,DBORE_VILLANUEVA_VALINOTTO_EARLY_F23,-32.46691496,-63.20756898,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Rio Seco Cordoba Argentina,DBORE_VILLANUEVA_VALINOTTO_EARLY_F23,-32.46691496,-63.20756898,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Rio Seco Cordoba Argentina,DBORE_VILLANUEVA_VALINOTTO_EARLY_F23,-32.46691496,-63.20756898,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Rio Seco Cordoba Argentina,DBORE_VILLANUEVA_VALINOTTO_EARLY_F23,-32.46691496,-63.20756898,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Rio Seco Cordoba Argentina,DBORE_VILLANUEVA_VALINOTTO_EARLY_F23,-32.46691496,-63.20756898,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,General San Martin Cordoba Argentina,DBORE_LAPALESTINA_FERNANDEZ_LATE_F23,-32.52186799,-63.40923301,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,General San Martin Cordoba Argentina,DBORE_LAPALESTINA_FERNANDEZ_LATE_F23,-32.52186799,-63.40923301,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,General San Martin Cordoba Argentina,DBORE_LAPALESTINA_FERNANDEZ_LATE_F23,-32.52186799,-63.40923301,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,General San Martin Cordoba Argentina,DBORE_LAPALESTINA_FERNANDEZ_LATE_F23,-32.52186799,-63.40923301,DK7210RR2,DSSFP,N/A,49.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,General San Martin Cordoba Argentina,DBORE_LAPALESTINA_FERNANDEZ_LATE_F23,-32.52186799,-63.40923301,DK7272VT3P,DSSFP,N/A,20.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,General San Martin Cordoba Argentina,DBORE_LAPALESTINA_FERNANDEZ_LATE_F23,-32.52186799,-63.40923301,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-07 00:00:00.000000 UTC,Gualeguay Entre Rios Argentina,VVSENK_GALARZA_MENDIZABAL_EARLY_EVE23,-32.65433469,-59.25417623,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-07 00:00:00.000000 UTC,Gualeguay Entre Rios Argentina,VVSENK_GALARZA_MENDIZABAL_EARLY_EVE23,-32.65433469,-59.25417623,LT344TRE,DSSFP,N/A,2.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Parana Entre Rios Argentina,VVSENK_OROVERDE_MELCHIORI_LATE_F23,-31.83290305,-60.55052529,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Parana Entre Rios Argentina,VVSENK_OROVERDE_MELCHIORI_LATE_F23,-31.83290305,-60.55052529,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Parana Entre Rios Argentina,VVSENK_OROVERDE_MELCHIORI_LATE_F23,-31.83290305,-60.55052529,DK7210RR2,DSSFP,N/A,100.0,,FTNTEMP
FTN,South,2023-12-29 00:00:00.000000 UTC,Parana Entre Rios Argentina,VVSENK_OROVERDE_MELCHIORI_LATE_F23,-31.83290305,-60.55052529,DK7272VT3P,DSSFP,N/A,65.0,,FTNTEMP
FTN,South,2023-09-20 00:00:00.000000 UTC,Pehuajo Buenos Aires Argentina,GLNQJ_PEHUAJO_REYNOLDS_EARLY_F23,-36.12883537,-61.75379068,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7210RR2,DSSFP,N/A,91.0,,FTNTEMPUNT
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7272VT3P,DSSFP,N/A,58.0,,FTNTEMPUNT
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7210RR2,DSSFP,N/A,91.0,,FTNTEMPFUN
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7272VT3P,DSSFP,N/A,58.0,,FTNTEMPFUN
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-31 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_LAFRANCIA_FALCO_LATE_FFUNG23,-31.40501399,-62.68772803,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7210RR2,DSSFP,N/A,89.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7272VT3P,DSSFP,N/A,65.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,DBORE_ELARANADO_SIMEONI_LATE_F23,-31.75417197,-62.87121098,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-28 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_ALCIRA_MOSCONI_LATE_F23,-32.67074486,-64.16159845,DK7210RR2,DSSFP,N/A,30.0,,FTNTEMP
FTN,South,2023-12-28 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_ALCIRA_MOSCONI_LATE_F23,-32.67074486,-64.16159845,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-28 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_ALCIRA_MOSCONI_LATE_F23,-32.67074486,-64.16159845,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-28 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_ALCIRA_MOSCONI_LATE_F23,-32.67074486,-64.16159845,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-04 00:00:00.000000 UTC,Santa Maria Cordoba Argentina,GGBLAN_DOSRIOS_DESPENADERARO_LATE_F23,-31.79689926,-64.34525119,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-04 00:00:00.000000 UTC,Santa Maria Cordoba Argentina,GGBLAN_DOSRIOS_DESPENADERARO_LATE_F23,-31.79689926,-64.34525119,DK7210RR2,DSSFP,N/A,6.0,,FTNTEMP
FTN,South,2023-12-04 00:00:00.000000 UTC,Santa Maria Cordoba Argentina,GGBLAN_DOSRIOS_DESPENADERARO_LATE_F23,-31.79689926,-64.34525119,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-04 00:00:00.000000 UTC,Santa Maria Cordoba Argentina,GGBLAN_DOSRIOS_DESPENADERARO_LATE_F23,-31.79689926,-64.34525119,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-04 00:00:00.000000 UTC,Santa Maria Cordoba Argentina,GGBLAN_DOSRIOS_DESPENADERARO_LATE_F23,-31.79689926,-64.34525119,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Trenque Lauquen Buenos Aires Argentina,GLNQJ_PELLEGRINI_MAGNASCO_EARLY_FFUNG23,-36.3625048931,-63.320569991459,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-08 00:00:00.000000 UTC,Nogoya Entre Rios Argentina,VVSENK_LUCASGONZALES_MALACATE_EARLY_F23,-32.388451850967,-59.470036861691,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-14 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_DIEGODEALVEAR_LACATALINA_EARLY_F23,-34.412070535163,-62.178764894194,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-07 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_LIAG_VICUNA_LATE_F23,-34.180948721648,-64.357744140076,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,SF9_SUB,N/A,8.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPFUN
